message_id,response_id,article_id,empathy,distress,empathy_bin,distress_bin,essay,emotion,gender,education,race,age,income,personality_conscientiousness,personality_openess,personality_extraversion,personality_agreeableness,personality_stability,iri_perspective_taking,iri_personal_distress,iri_fantasy,iri_empathatic_concern,gold_empathy,gold_distress,gold_emotion,gold_empathy_bin,gold_distress_bin,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,help,office,dance,money,wedding,domestic_work,sleep,medical_emergency,cold,hate,cheerfulness,aggression,occupation,envy,anticipation,family,vacation,crime,attractive,masculine,prison,health,pride,dispute,nervousness,government,weakness,horror,swearing_terms,leisure,suffering,royalty,wealthy,tourism,furniture,school,magic,beach,journalism,morning,banking,social_media,exercise,night,kill,blue_collar_job,art,ridicule,play,computer,college,optimism,stealing,real_estate,home,divine,sexual,fear,irritability,superhero,business,driving,pet,childish,cooking,exasperation,religion,hipster,internet,surprise,reading,worship,leader,independence,movement,body,noise,eating,medieval,zest,confusion,water,sports,death,healing,legend,heroic,celebration,restaurant,violence,programming,dominant_heirarchical,military,neglect,swimming,exotic,love,hiking,communication,hearing,order,sympathy,hygiene,weather,anonymity,trust,ancient,deception,fabric,air_travel,fight,dominant_personality,music,vehicle,politeness,toy,farming,meeting,war,speaking,listen,urban,shopping,disgust,fire,tool,phone,gain,sound,injury,sailing,rage,science,work,appearance,valuable,warmth,youth,sadness,fun,emotional,joy,affection,traveling,fashion,ugliness,lust,shame,torment,economics,anger,politics,ship,clothing,car,strength,technology,breaking,shape_and_size,power,white_collar_job,animal,party,terrorism,smell,disappointment,poor,plant,pain,beauty,timidity,philosophy,negotiate,negative_emotion,cleaning,messaging,competing,law,friends,payment,achievement,alcohol,liquid,feminine,weapon,children,monster,ocean,giving,contentment,writing,rural,positive_emotion,musical
R_2YArZsw1g1y22lR_3,R_2YArZsw1g1y22lR,177,4.667,4.625,1,1,Did you hear that the very first female Up attorney general died recent at 78 . She was put in under Clinton though so she was probably very corrupt and did a lot of bad things over the course of her career . But she went to Harvard so she must have been pretty smart regardless . She was also the one who got a little boy sent back to Cuba which is just horrible since they are living in horrible conditions with a horrible government that abuses them .,anger,1,6,1,28,100000,3,3,2,4.5,4.5,2.714,4,3.143,1.857,4.667,4.625,anger,1,1,86,40.21,93.45,2.6,1,21.5,13.95,91.86,61.63,16.28,10.47,0,0,1.16,6.98,2.33,5.81,6.98,13.95,11.63,10.47,6.98,0,19.77,8.14,1.16,2.33,3.49,1.16,8.14,2.33,5.81,3.49,1.16,0,16.28,0,0,8.14,1.16,9.3,0,1.16,2.33,3.49,1.16,2.33,1.16,0,1.16,0,1.16,0,1.16,0,0,8.14,0,1.16,4.65,1.16,1.16,11.63,4.65,0,16.28,3.49,9.3,4.65,3.49,0,0,0,0,1.16,0,0,0,0,0,0,4.65,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.651162791,0,0,1.162790698,0,0,0,0,1.162790698,1.162790698,1.162790698,0,0,0,0,0,1.162790698,0,0,1.162790698,0,1.162790698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.162790698,0,1.162790698,0,0,0,1.162790698,0,0,0,0,0,0,0,0,1.162790698,0,0,0,0,0,0,0,0,2.325581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.162790698,0,1.162790698,1.162790698,0,0,0,0,0,0,1.162790698,0,0,0,0,0,0,0,1.162790698,0,0,0,0,1.162790698,0,0,0,0,0,1.162790698,0,1.162790698,0,0,0,0,0,1.162790698,0,1.162790698,0,0,0,0,0,1.162790698,0,0,2.325581395,0,0,1.162790698,0,0,1.162790698,0,3.488372093,0,1.162790698,0,0,0,0,0,0,0,1.162790698,0,0,1.162790698,0,1.162790698,0,0,0,0,0,1.162790698,0,1.162790698,0,0,0,0,4.651162791,0,0,1.162790698,3.488372093,1.162790698,0,0,0,0,1.162790698,0,2.325581395,0,0,0,0,0,0,0,0
R_2YArZsw1g1y22lR_4,R_2YArZsw1g1y22lR,255,5.167,4.25,1,1,Did you hear that 1 person died and 7 more were injured in Indonesia ? It is pretty amazing how hearing about these things in other parts of the world do not surprise me but if they happened here where we live it would be very shocking and disturbing to hear about . I bet they were motivated by religion because over there they are very strict and kill people who do not agree with them .,surprise,1,6,1,28,100000,3,3,2,4.5,4.5,2.714,4,3.143,1.857,5.167,4.25,surprise,1,1,74,6.75,75.05,15.32,51.03,24.67,14.86,94.59,64.86,20.27,10.81,2.7,1.35,1.35,0,5.41,9.46,1.35,12.16,12.16,10.81,9.46,2.7,18.92,4.05,1.35,4.05,2.7,1.35,9.46,5.41,4.05,1.35,1.35,0,16.22,0,0,0,0,14.86,1.35,4.05,2.7,4.05,0,6.76,4.05,0,4.05,0,2.7,1.35,2.7,0,0,5.41,1.35,1.35,1.35,1.35,0,6.76,10.81,0,6.76,0,6.76,0,1.35,0,0,1.35,1.35,2.7,1.35,0,0,1.35,0,0,4.05,2.7,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,1.388888889,0,0,1.388888889,0,1.388888889,1.388888889,1.388888889,0,0,0,0,0,1.388888889,1.388888889,0,1.388888889,0,0,0,0,0,1.388888889,1.388888889,0,0,2.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388888889,0,0,0,0,0,0,1.388888889,0,0,1.388888889,1.388888889,0,0,0,0,0,0,0,1.388888889,0,0,1.388888889,0,0,2.777777778,0,1.388888889,0,0,0,0,1.388888889,0,0,0,0,0,0,1.388888889,1.388888889,0,0,1.388888889,0,1.388888889,0,0,0,0,0,0,0,0,1.388888889,4.166666667,0,0,0,0,0,1.388888889,0,0,0,0,1.388888889,0,2.777777778,0,0,0,0,0,1.388888889,1.388888889,4.166666667,0,0,0,0,0,2.777777778,1.388888889,2.777777778,1.388888889,0,0,0,0,1.388888889,0,0,1.388888889,0,1.388888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388888889,0,0,0,0,0,2.777777778,1.388888889,0,1.388888889,0,1.388888889,0,0,1.388888889,1.388888889,0,0,0,0,0,1.388888889,1.388888889,0,0,0,1.388888889,0,0,1.388888889,1.388888889,0
R_2YArZsw1g1y22lR_5,R_2YArZsw1g1y22lR,412,4.833,4.875,1,1,I read that apparently a man in Georgia was accused of deliberately leaving his son in the car to die from the heat . I really hope he gets the death penalty and they leave him in a hot car just like he did to his son . The world is filled with evil people and it was really disturbing to hear this story .,anger,1,6,1,28,100000,3,3,2,4.5,4.5,2.714,4,3.143,1.857,4.833,4.875,anger,1,1,62,82.14,90.14,5.3,7.28,20.67,11.29,91.94,59.68,17.74,12.9,3.23,0,0,8.06,1.61,4.84,9.68,16.13,6.45,6.45,3.23,0,17.74,3.23,1.61,0,0,0,4.84,1.61,3.23,1.61,0,0,19.35,3.23,0,0,12.9,6.45,0,0,1.61,3.23,0,3.23,3.23,0,1.61,1.61,0,0,0,0,0,1.61,0,0,0,1.61,0,4.84,9.68,1.61,14.52,6.45,8.06,0,1.61,0,0,0,0,3.23,0,0,0,0,0,0,4.84,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225806452,0,0,1.612903226,0,0,0,0,0,0,0,4.838709677,0,0,1.612903226,1.612903226,0,0,0,0,0,0,0,0,0,0,1.612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225806452,0,0,0,0,0,0,1.612903226,1.612903226,0,0,0,0,0,0,0,0,3.225806452,0,0,0,0,0,0,0,0,3.225806452,0,0,0,0,0,0,0,0,0,0,0,0,6.451612903,0,0,0,0,0,1.612903226,0,0,0,0,0,0,0,0,1.612903226,1.612903226,0,0,0,0,0,0,0,0,0,0,0,0,1.612903226,3.225806452,0,0,0,0,0,0,1.612903226,0,0,0,3.225806452,0,1.612903226,0,1.612903226,0,0,0,0,0,0,0,3.225806452,3.225806452,0,0,0,0,0,1.612903226,0,0,0,0,0,0,0,0,0,0,3.225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225806452,0,0,0,1.612903226,0,0,0,0,0,0,0,3.225806452,1.612903226,0,0,0,1.612903226,0,1.612903226,0
R_CkssYrqzZAFHsuR_1,R_CkssYrqzZAFHsuR,47,4.167,5.625,1,1," Can you imagine what kind of heartache these people must be going through ? I do not know what it would be like to have to live in fear that your own country is going to be bombed , let alone receiving a messages basically telling you that if you do not get out now you could die from a bombing . Politics is making life so hard for so many innocent people .",sadness,2,6,1,27,25000,5.5,4.5,2,5.5,2.5,2.857,3.714,1.714,2,4.167,5.625,sadness,1,1,69,18.82,90.38,9.25,8.47,23,17.39,94.2,62.32,17.39,8.7,1.45,0,7.25,0,0,8.7,2.9,13.04,18.84,5.8,4.35,2.9,28.99,4.35,1.45,2.9,0,1.45,4.35,1.45,2.9,1.45,0,1.45,14.49,0,0,0,0,14.49,2.9,1.45,5.8,2.9,1.45,4.35,1.45,0,0,1.45,2.9,0,2.9,0,0,4.35,1.45,0,1.45,1.45,0,0,20.29,2.9,10.14,4.35,4.35,2.9,1.45,0,0,0,0,1.45,0,0,0,0,0,0,5.8,2.9,1.45,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492537313,0,0,0,1.492537313,0,1.492537313,0,0,0,1.492537313,0,0,0,0,0,0,1.492537313,0,1.492537313,1.492537313,0,0,2.985074627,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492537313,0,0,0,0,0,0,0,0,0,1.492537313,0,0,1.492537313,0,0,0,0,0,1.492537313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985074627,0,0,1.492537313,0,0,0,0,0,0,1.492537313,0,0,0,0,0,0,0,1.492537313,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492537313,0,0,1.492537313,0,0,0,0,1.492537313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985074627,0,1.492537313,0,0,0,0,0,0,0,0,0,1.492537313,0,0,0,0,1.492537313,0,0,0,0,0,0,0,1.492537313,0,0,0,0,1.492537313,0,1.492537313,0,0,4.47761194,0,0,0,0,0,0,0,0,0,0,0,2.985074627,0,0,0,0,0,1.492537313,0,0
R_CkssYrqzZAFHsuR_2,R_CkssYrqzZAFHsuR,147,5,5.5,1,1," This article is so alarming . The fact that many Indonesians are not safe in their own home country is very distressing . A lot of people cannot afford to leave , so they are stuck risking their lives because of this haze , which is nothing that they can do anything about . A lot of innocent people are getting a raw deal , here .",sadness,2,6,1,27,25000,5.5,4.5,2,5.5,2.5,2.857,3.714,1.714,2,5,5.5,sadness,1,1,60,18.82,56.63,3.37,6.91,15,18.33,90,60,16.67,6.67,0,0,0,0,6.67,10,6.67,10,15,8.33,5,5,20,3.33,0,1.67,0,5,8.33,3.33,5,5,0,0,10,0,0,0,0,13.33,0,1.67,0,5,3.33,3.33,0,0,0,0,1.67,0,1.67,0,0,6.67,0,0,0,1.67,5,1.67,18.33,0,6.67,1.67,5,0,0,0,1.67,0,0,0,0,0,0,0,0,0,11.67,6.67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724137931,0,0,0,0,0,0,0,0,0,3.448275862,0,0,0,0,0,0,0,1.724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724137931,0,1.724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724137931,0,0,0,0,0,3.448275862,0,0,1.724137931,0,0,0,0,1.724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724137931,0,0,0,0,0,0,3.448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724137931,0,0,0,0,0,0,0,1.724137931,0,0,0,0,0,1.724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724137931,0,0,0,1.724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724137931,0,0,0,0,1.724137931,0,0,0
R_CkssYrqzZAFHsuR_3,R_CkssYrqzZAFHsuR,187,4.667,5.75,1,1,The whole situation with Dr . Luke and Kusha got way out of hand . I feel so bad for Kusha because she simply became a victim of the music industry and lost her voice in the process . Dr . Luke should be ashamed of himself for treating Kusha so badly and trying to make her into something that she was not . I am glad that she got the help that she needed and is making strides toward her own recovery .,sadness,2,6,1,27,25000,5.5,4.5,2,5.5,2.5,2.857,3.714,1.714,2,4.667,5.75,sadness,1,1,78,58.48,73.93,1,1,13,12.82,87.18,56.41,17.95,12.82,2.56,0,0,10.26,0,5.13,6.41,14.1,6.41,3.85,8.97,1.28,17.95,1.28,0,0,0,1.28,7.69,1.28,6.41,1.28,0,1.28,11.54,0,0,8.97,1.28,12.82,2.56,3.85,2.56,2.56,0,1.28,5.13,0,2.56,2.56,3.85,1.28,2.56,0,0,14.1,1.28,3.85,6.41,2.56,1.28,7.69,6.41,0,6.41,0,6.41,0,1.28,1.28,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,1.315789474,0,1.315789474,0,0,0,0,0,1.315789474,2.631578947,0,0,0,0,0,0,0,1.315789474,0,0,0,1.315789474,0,0,1.315789474,0,0,0,1.315789474,0,2.631578947,0,0,0,0,0,0,0,0,0,1.315789474,0,0,0,1.315789474,0,1.315789474,0,0,0,0,1.315789474,1.315789474,0,0,0,0,0,0,0,1.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631578947,2.631578947,0,0,0,0,0,0,1.315789474,1.315789474,0,0,0,0,2.631578947,0,0,0,0,0,0,1.315789474,0,0,1.315789474,0,0,0,0,0,0,0,0,0,0,0,0,1.315789474,0,0,0,0,0,0,1.315789474,2.631578947,0,0,0,0,0,0,1.315789474,2.631578947,0,0,0,0,1.315789474,0,0,0,0,0,1.315789474,1.315789474,0,0,0,0,0,0,3.947368421,1.315789474,1.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.947368421,0,0,0,0,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315789474,0,0,1.315789474,1.315789474
R_CkssYrqzZAFHsuR_4,R_CkssYrqzZAFHsuR,272,5.167,6.875,1,1," Wearing this news makes me so sick . The worst thing a person can do is to hurt a defenseless animal for no reason . it is so sickening that someone felt the need to senselessly murder one of these amazing horses . It makes me so sad that this happened , and I really hope the culprit gets brought to justice .",sadness,2,6,1,27,25000,5.5,4.5,2,5.5,2.5,2.857,3.714,1.714,2,5.167,6.875,sadness,1,1,58,36.27,30.24,1.97,1,14.5,17.24,91.38,55.17,20.69,5.17,5.17,0,0,0,0,15.52,8.62,8.62,6.9,6.9,6.9,1.72,20.69,8.62,1.72,0,1.72,0,15.52,3.45,12.07,0,1.72,3.45,3.45,0,0,0,0,13.79,3.45,5.17,3.45,3.45,0,1.72,3.45,0,0,3.45,3.45,1.72,1.72,0,0,6.9,0,0,3.45,1.72,1.72,5.17,15.52,1.72,1.72,1.72,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,8.62,6.9,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,0,0,0,0,3.50877193,0,0,0,1.754385965,0,0,0,0,3.50877193,0,0,0,1.754385965,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50877193,0,0,0,0,0,0,1.754385965,1.754385965,0,0,0,0,0,0,0,1.754385965,0,1.754385965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,1.754385965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,0,0,0,1.754385965,0,3.50877193,0,0,0,0,0,0,3.50877193,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,1.754385965,0,0,0,0,0,0,3.50877193,1.754385965,0,0,0,8.771929825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,3.50877193,0
R_CkssYrqzZAFHsuR_5,R_CkssYrqzZAFHsuR,371,4.333,6,1,1," Police officers are getting out of control nowadays . I cannot believe that there has not been more action taken against this officer who blatantly punched a woman in the face without provocation , especially since the entire incident was caught on tape . It makes no sense to me that this officer has not been charged with assault in this case .",anger,2,6,1,27,25000,5.5,4.5,2,5.5,2.5,2.857,3.714,1.714,2,4.333,6,anger,1,1,59,61.26,4.53,90.34,6.73,19.67,27.12,91.53,57.63,15.25,3.39,3.39,0,0,0,0,11.86,5.08,16.95,11.86,3.39,0,8.47,20.34,1.69,1.69,1.69,0,3.39,1.69,0,1.69,0,1.69,0,3.39,0,0,1.69,0,22.03,3.39,5.08,0,0,5.08,8.47,1.69,0,0,0,1.69,1.69,0,0,0,13.56,0,0,10.17,3.39,0,8.47,11.86,0,13.56,3.39,6.78,3.39,1.69,0,0,0,0,0,0,0,0,0,0,0,6.78,5.08,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,3.50877193,0,0,0,0,5.263157895,0,0,3.50877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,1.754385965,0,0,1.754385965,0,3.50877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,1.754385965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,1.754385965,0,0,0,0,0,0,0,0
R_03ql4LGD9I0cM7f_1,R_03ql4LGD9I0cM7f,19,5,4.75,1,1," This situation I read about concerning refugees fleeing to Mediterranean countries such as Greece and Italy is sad and concerns me . Clearly the conditions in their native countries have gotten to be so unbearable that they are willing to risk their own and their families' lives to try for a different life in another country , with no guarantee that life there would be an improvement . Its difficult to understand . Life must be so terrible in these countries due to horrendous governance , which I suppose is something difficult for the typical American to picture . I am glad that we live in a country where there are relative freedoms and the individual and his or her family can live independently and get their needs met and wants . Living in fear is no way to live .",sadness,2,6,1,56,119000,6,5.5,5,6,6,3.857,2.143,3.714,3.571,5,4.75,sadness,1,1,133,43.3,64.66,6.76,3.79,22.17,26.32,90.23,56.39,15.79,9.02,3.01,0.75,0,1.5,3.76,6.77,4.51,13.53,9.77,6.02,8.27,1.5,20.3,6.77,1.5,1.5,0,0.75,7.52,2.26,4.51,1.5,0,0.75,9.02,1.5,0,0.75,0.75,9.77,0.75,0.75,3.01,3.01,2.26,1.5,0.75,0.75,0,0,6.02,0,6.02,0,0,10.53,3.01,1.5,0.75,2.26,3.01,1.5,15.79,0.75,11.28,0.75,9.02,0.75,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,6.77,4.51,1.5,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0.7575757576,0.7575757576,0,0,0,0.7575757576,0,0.7575757576,0,0,0,1.515151515,0,0,0,0,0,0,0,0,0.7575757576,0,0.7575757576,0.7575757576,0,0.7575757576,2.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7575757576,0,0,0,0,1.515151515,0,0,3.03030303,0,0,0.7575757576,0,0,0,0,0,0,0,0,0,0,0,0,0.7575757576,0,0,1.515151515,0,0,0,0,0,0,0,0,0,1.515151515,0,0,0,0.7575757576,0,0,0,0,0,0.7575757576,0,0,0,0,1.515151515,0,0,0,0,0,0,0.7575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7575757576,0,0,0,0.7575757576,0,0,0,0,0,0.7575757576,0,0,0,0,0,0,0,0,2.272727273,0,0.7575757576,0,0,0,0,0,0,0.7575757576,0.7575757576,0,0.7575757576,0,0,0,0,0,0,0,0,0,0,0,0.7575757576,0,0,0,0,0,0.7575757576,0,0,0,0.7575757576,1.515151515,0,0,0,0,0,0,0,0,0,0,0,0.7575757576,0,0,0,0,0.7575757576,2.272727273,1.515151515,0
R_03ql4LGD9I0cM7f_2,R_03ql4LGD9I0cM7f,99,5,4,1,1," I feel very sorry for their entire family regarding the divorce . Even though the daughters are now adults that does not mean they are not negatively affected . Twenty-seven years is a long time to be married , and I think this translates to a long period of healing for the parents . Its not a good situation . I also wonder about the impact of the divorce on the daughters' image of the security of marriage for their own lives . It seems that the parents did try for a long time . I wish them well .",sadness,2,6,1,56,119000,6,5.5,5,6,6,3.857,2.143,3.714,3.571,5,4,sadness,1,1,93,81.11,58.5,60.4,83.22,13.29,16.13,95.7,59.14,13.98,8.6,4.3,0,0,0,4.3,5.38,12.9,13.98,6.45,7.53,3.23,4.3,17.2,2.15,0,0,2.15,1.08,5.38,4.3,1.08,0,0,1.08,15.05,9.68,0,2.15,0,13.98,5.38,1.08,1.08,3.23,1.08,4.3,2.15,1.08,0,1.08,2.15,0,2.15,0,0,8.6,5.38,1.08,0,1.08,1.08,2.15,13.98,1.08,9.68,0,4.3,5.38,0,1.08,1.08,0,0,0,1.08,0,0,0,1.08,0,10.75,7.53,1.08,0,0,0,0,1.08,0,1.08,0,0,0,0,0,0,3.296703297,1.098901099,0,0,1.098901099,0,0,0,0,0,0,7.692307692,0,0,0,0,1.098901099,0,0,0,1.098901099,0,0,0,0,1.098901099,0,0,0,0,0,1.098901099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098901099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098901099,0,0,0,0,0,0,0,1.098901099,2.197802198,0,0,1.098901099,0,3.296703297,0,0,0,0,0,0,1.098901099,0,0,0,0,0,0,0,0,0,0,0,0,1.098901099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098901099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098901099,0,0,0,0,0,0,0,1.098901099,0,0,0,0,0,0,1.098901099,0,0,0,0,0,1.098901099,0,0,0,0,1.098901099,0,0,0,0,0,0,0,0,0,0,0,2.197802198,0,0,0,1.098901099,0,0,2.197802198,0
R_03ql4LGD9I0cM7f_3,R_03ql4LGD9I0cM7f,188,5,4.125,1,1," I am saddened to hear the news about his passing . In my experience I believe that comedians get into the field due to an aspect of the desire to help people and give them a few laughs . do not think I recall his comedy acts but reading through the tributes I get the sense that people liked him alright and that he was a good guy . His tagline is great - "" that is not right ."" As if he internalized a solid sense of right and wrong . So I did not know his work but I think I like him .",sadness,2,6,1,56,119000,6,5.5,5,6,6,3.857,2.143,3.714,3.571,5,4.125,sadness,1,1,98,48.63,41.92,27.14,99,16.33,11.22,90.82,57.14,21.43,17.35,8.16,0,0,8.16,1.02,4.08,9.18,10.2,6.12,2.04,8.16,3.06,18.37,4.08,1.02,0,0,1.02,10.2,9.18,1.02,0,0,0,15.31,0,1.02,0,9.18,14.29,7.14,0,2.04,1.02,0,6.12,5.1,0,2.04,0,0,0,0,0,0,8.16,1.02,1.02,1.02,5.1,1.02,3.06,13.27,0,6.12,1.02,4.08,1.02,1.02,2.04,0,0,0,0,1.02,0,0,1.02,0,0,9.18,6.12,0,0,0,0,0,1.02,2.04,0,0,0,1.063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063829787,0,0,0,1.063829787,1.063829787,2.127659574,0,0,1.063829787,0,0,0,0,0,0,0,0,0,1.063829787,0,0,0,0,0,0,0,0,1.063829787,0,0,1.063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255319149,1.063829787,0,1.063829787,0,1.063829787,0,0,0,1.063829787,0,1.063829787,0,0,0,0,1.063829787,0,0,0,0,0,0,0,1.063829787,0,0,0,0,0,1.063829787,0,1.063829787,0,0,0,0,1.063829787,0,0,0,0,1.063829787,0,0,1.063829787,0,0,0,0,1.063829787,1.063829787,0,0,0,0,0,0,0,1.063829787,0,0,0,0,0,0,0,0,0,0,0,1.063829787,0,0,0,0,0,1.063829787,0,0,0,0,0,0,1.063829787,0,0,0,0,0,0,0,1.063829787,0,1.063829787,0,1.063829787,0
R_03ql4LGD9I0cM7f_4,R_03ql4LGD9I0cM7f,290,4.667,4.75,1,1,The shark attack described was distressing . I am glad to know that the victim is okay . There is something about shark attacks that seems so unexpected and primal ... really frightening . At the same time I can appreciate how people want to protect the natural wildlife in the area . Its a tough call . I know the measures they take will never be perfect . I guess I am on the fence about what they are doing to protect the sharks .,fear,2,6,1,56,119000,6,5.5,5,6,6,3.857,2.143,3.714,3.571,4.667,4.75,fear,1,1,78,51.25,35.01,38.39,9.85,9.75,16.67,91.03,57.69,15.38,8.97,6.41,0,0,0,2.56,6.41,11.54,10.26,12.82,8.97,3.85,1.28,20.51,7.69,1.28,2.56,0,0,12.82,5.13,6.41,2.56,2.56,0,5.13,0,0,0,0,14.1,5.13,1.28,1.28,3.85,2.56,1.28,0,0,0,0,0,0,0,0,0,8.97,0,0,3.85,2.56,2.56,1.28,17.95,1.28,7.69,0,5.13,2.56,0,0,0,0,0,0,1.28,0,0,1.28,0,0,12.82,12.82,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,1.333333333,1.333333333,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,1.333333333,0,0,0,2.666666667,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,2.666666667,1.333333333,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,1.333333333,0,0,0,0,2.666666667,0,0,0,1.333333333,1.333333333,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.333333333,0,1.333333333,1.333333333,1.333333333,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,1.333333333,0,0,0,2.666666667,0,0,1.333333333,0,0,1.333333333,0,0,4,0,0,0,0,0,2.666666667,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,1.333333333,1.333333333,0
